Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/w,l/w,Other ratios,E (J/mm),E (J/mm3),density,Cp,k,melting T,minimum absorptivity,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,Dois
316L Stainless Steel,Laser Powder Bed Fusion,Single layer strip scanning,600,1000,,30,37.5,105,335.14,225.71,,1.48,,note=Unstable melt-pool - humping instability observed,0.6,,7269,710,31.1,1690,0.34,,,,,,,,,,,,,,,,,,,,file20,A virtual sensing approach for monitoring melt-pool dimensions using high speed coaxial imaging during laser powder bed fusion of metals,10.1016/j.addma.2021.101923
316L Stainless Steel,Laser Powder Bed Fusion,Single layer strip scanning,600,1100,,30,37.5,105,274.57,198.86,,1.38,,note=Unstable melt-pool - humping instability observed,0.545,,7269,710,31.1,1690,0.34,,,,,,,,,,,,,,,,,,,,file20,A virtual sensing approach for monitoring melt-pool dimensions using high speed coaxial imaging during laser powder bed fusion of metals,10.1016/j.addma.2021.101923
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,50,500,,0,62,,20,70,,0.29,,2d_over_w=0.57,0.1,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,65,500,,0,62,,25,75,,0.33,,2d_over_w=0.67,0.13,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,80,500,,0,62,,35,95,,0.37,,2d_over_w=0.74,0.16,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,100,500,,0,62,,70,135,,0.52,,2d_over_w=1.04,0.2,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,120,500,,0,62,,105,145,,0.72,,2d_over_w=1.45,0.24,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,150,500,,0,62,,150,150,,1,,2d_over_w=2,0.3,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,200,500,,0,62,,215,165,,1.3,,2d_over_w=2.61,0.4,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,250,500,,0,62,,280,180,,1.56,,2d_over_w=3.11,0.5,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,300,500,,0,62,,345,185,,1.86,,2d_over_w=3.73,0.6,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,50,500,,60,62,,15,80,,0.19,,2d_over_w=0.38,0.1,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,65,500,,60,62,,20,85,,0.24,,2d_over_w=0.47,0.13,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,80,500,,60,62,,30,100,,0.3,,2d_over_w=0.6,0.16,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,100,500,,60,62,,55,125,,0.44,,2d_over_w=0.88,0.2,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,120,500,,60,62,,95,140,,0.68,,2d_over_w=1.36,0.24,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,150,500,,60,62,,130,145,,0.9,,2d_over_w=1.79,0.3,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,200,500,,60,62,,200,150,,1.33,,2d_over_w=2.67,0.4,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,250,500,,60,62,,255,160,,1.59,,2d_over_w=3.19,0.5,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
IN625 (Nickel Alloy 625),Laser Powder Bed Fusion (LPBF),Single-track laser scanning with in-situ melt pool monitoring,300,500,,60,62,,325,165,,1.97,,2d_over_w=3.94,0.6,,,,,,0.4,,,,,,,,,,,,,,,,,,,,10.1016/j.addma.2020.101504,"Transient Laser Energy Absorption, Co-axial Melt Pool Monitoring, and Relationship to Melt Pool Morphology",https://doi.org/10.1016/j.addma.2020.101504
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),150,969.3,,40,130,90,,,,,,aspect_ratio=1.53; meltpool_area_um2=10033,0.155,43,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),150,672,,40,130,90,,,,,,aspect_ratio=1.51; meltpool_area_um2=19554,0.223,62,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),150,527.8,,40,130,90,,,,,,aspect_ratio=1.64; meltpool_area_um2=22616,0.284,79,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),200,1292.4,,40,130,90,,,,,,aspect_ratio=1.15; meltpool_area_um2=13344,0.155,43,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),200,896,,40,130,90,,,,,,aspect_ratio=1.13; meltpool_area_um2=24951,0.223,62,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),200,703.8,,40,130,90,,,,,,aspect_ratio=1.3; meltpool_area_um2=24362,0.284,79,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),250,1615.5,,40,130,90,,,,,,aspect_ratio=1.28; meltpool_area_um2=16496,0.155,43,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),250,1120,,40,130,90,,,,,,aspect_ratio=0.95; meltpool_area_um2=22425,0.223,62,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),250,879.7,,40,130,90,,,,,,aspect_ratio=1.19; meltpool_area_um2=46863,0.284,79,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),300,1938.6,,40,130,90,,,,,,aspect_ratio=1.28; meltpool_area_um2=23164,0.155,43,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),300,1344.1,,40,130,90,,,,,,aspect_ratio=0.81; meltpool_area_um2=20793,0.223,62,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),300,1055.6,,40,130,90,,,,,,aspect_ratio=0.71; meltpool_area_um2=29863,0.284,79,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),350,2261.7,,40,130,90,,,,,,aspect_ratio=1.1; meltpool_area_um2=24075,0.155,43,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),350,1568.1,,40,130,90,,,,,,aspect_ratio=0.67; meltpool_area_um2=28612,0.223,62,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
SS316L,Laser Powder Bed Fusion (LPBF),Selective Laser Melting (SLM),350,1231.5,,40,130,90,,,,,,aspect_ratio=0.64; meltpool_area_um2=34508,0.284,79,,,,,,,,,,,,,,,,,,,,,,,,,22,Correlation of meltpool characteristics and residual stresses at high laser intensity for metal lpbf process,10.1080/2374068X.2018.1535643
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,200,800,,,45,,150,,30,,,aspect_ratio_D_Lh=2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,300,800,,,45,,220,,50,,,aspect_ratio_D_Lh=4,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,400,800,,,45,,300,,60,,,aspect_ratio_D_Lh=5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,200,800,,,45,,150,,25,,,aspect_ratio_D_Lh=6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,300,800,,,45,,230,,30,,,aspect_ratio_D_Lh=8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,400,800,,,45,,320,,35,,,aspect_ratio_D_Lh=10,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,200,1000,,,45,,80,,100,,,aspect_ratio_D_Lh=1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,300,1000,,,45,,130,,125,,,aspect_ratio_D_Lh=1.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,400,1000,,,45,,200,,175,,,aspect_ratio_D_Lh=1.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,400,1000,,,45,,175,,150,,,aspect_ratio_D_Lh=1.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,200,800,,,45,,100,,80,,,aspect_ratio_D_Lh=2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,300,800,,,45,,200,,60,,,aspect_ratio_D_Lh=10,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,400,800,,,45,,280,,50,,,aspect_ratio_D_Lh=18,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,200,800,,,45,,100,,40,,,aspect_ratio_D_Lh=8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
"316L Stainless Steel, Ti-64 (Ti-6Al-4V), Al6061, Nickel 400",Laser Powder Bed Fusion (LPBF) / Laser Welding,In situ X-ray imaging of vapor depression and melt pool dynamics,300,800,,,45,,220,,50,,,aspect_ratio_D_Lh=15,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,addma_2020_calta,Pressure dependence of the laser-metal interaction under laser powder bed fusion conditions probed by in situ X-ray imaging,10.1016/j.addma.2019.101084
